OBJECTID,DISTRICTID,STFIPS,CDFIPS,State,CongressParty,CongressionalDistrictCode,CD,Trump,2018MedianAge,2018TotalHouseholds,2018MedianHouseholdIncome,2018AverageHouseholdIncome,2018MedianNetWorth,2018AverageNetWorth,Govtshouldfocusslightlymoreonenvironissues:Percentage,Govtshouldfocussomewhatmoreonenvironissues:Percentage,Govtshouldfocusmoreonenvironmentalissues:Percentage,Amnotinterestedinhowtohelptheenvironment:Percentage,Amslightlyinterestedinhowtohelptheenviron:Percentage,Amsomewhatinterestedinhowtohelptheenviron:Percentage,Aminterestedinhowtohelptheenvironment:Percentage,Globalwarmingisnotaseriousthreat:Percentage,Globalwarmingisaminorproblem:Percentage,Globalwarmingisaproblem:Percentage,Globalwarmingisaseriousthreat:Percentage,Amnotmoreenvironconsciousthanmostpeople:Percentage,Amslightlymoreenvironconsciousthanmost:Percentage,Amsomewhatmoreenvironconsciousthanmost:Percentage,Ammoreenvironconsciousthanmostpeople:Percentage,Company`senvironrecordnotimportantwhenbuying:Percentage,Company`senvrecslightlyimportantwhenbuying:Percentage,Company`senvrecsomewhatimportantwhenbuying:Percentage,Company`senvironrecordimportantwhenbuying:Percentage,Rarelypaymoreforenvironsafeproduct:Percentage,Occasionallypaymoreforenvironsafeproduct:Percentage,Frequentlypaymoreforenvironsafeproduct:Percentage,Usuallypaymoreforenvironsafeproduct:Percentage,Rarelyvaluegreenproductsoverconvenience:Percentage,Occasionallyvaluegreenproductsoverconvenience:Percentage,Frequentlyvaluegreenproductsoverconvenience:Percentage,Usuallyvaluegreenproductsoverconvenience:Percentage,Rarelybuynaturalproductsforenvironconcern:Percentage,Occasionallybuynaturalprodsforenvironconcern:Percentage,Frequentlybuynaturalprodsforenvironconcern:Percentage,Usuallybuynaturalproductsforenvironconcern:Percentage,HHisbetternowfinanciallythanlast12months:Percentage,HHisaboutthesamefinanciallythanlast12mo:Percentage,HHisworsenowfinanciallythanlast12months:Percentage,HHwillbebetterfinanciallyinnext12months:Percentage,HHwillbeaboutthesamefinanciallynext12mo:Percentage,HHwillbeworsefinanciallyinnext12months:Percentage,2018Education:<9thGrade:Percentage,2018Education:HighSchool/NoDiploma:Percentage,2018Education:HighSchoolDiploma:Percentage,2018Education:GED:Percentage,2018Education:SomeCollege/NoDegree:Percentage,2018Education:Associate'sDegree:Percentage,2018Education:Bachelor'sDegree:Percentage,2018Education:Grad/ProfessionalDegree:Percentage,2018EmployedCivilianPop16+:Percentage,2018Industry:Agriculture:Percentage,2018Industry:Mining:Percentage,2018Industry:Construction:Percentage,2018Industry:Manufacturing:Percentage,2018Industry:WholesaleTrade:Percentage,2018Industry:RetailTrade:Percentage,2018Industry:Transportation:Percentage,2018Industry:Utilities:Percentage,2018Industry:Information:Percentage,2018Industry:Finance/Insurance:Percentage,2018Industry:RealEstate:Percentage,2018Industry:Professional/TechSvcs:Percentage,2018Industry:Management:Percentage,2018Industry:Admin/WasteMgmt:Percentage,2018Industry:EducationalServices:Percentage,2018Industry:HealthCare:Percentage,2018Industry:Arts/Entertainment/Rec:Percentage,2018Industry:Accommodation/FoodSvcs:Percentage,2018Industry:OtherServices:Percentage,2018Industry:PublicAdministration:Percentage,2018UnemployedPopulation16+:Percentage,2018Occupation:Management:Percentage,2018Occupation:Business/Financial:Percentage,2018Occupation:Computer/Mathmatical:Percentage,2018Occupation:Architecture/Engineer:Percentage,2018Occupation:Life/SocialSciences:Percentage,2018Occupation:SocialService:Percentage,2018Occupation:Legal:Percentage,2018Occupation:Education/Library:Percentage,2018Occupation:Arts/Entertainment/Rec:Percentage,2018Occupation:HealthPractices:Percentage,2018Occupation:HealthSupport:Percentage,2018Occupation:ProtectiveService:Percentage,2018Occupation:FoodPreperation:Percentage,2018Occupation:BuildingMaintenance:Percentage,2018Occupation:PersonalCare:Percentage,2018Occupation:Sales:Percentage,2018Occupation:Office/Admin:Percentage,2018Occupation:Farm/Fish/Forestry:Percentage,2018Occupation:Construction/Extraction:Percentage,2018Occupation:Maintenance/Repair:Percentage,2018Occupation:Production:Percentage,2018Occupation:Transportation/Moving:Percentage,2018GenerationAlphaPopulation:Percentage,2018GenerationZPopulation:Percentage,2018MillennialPopulation:Percentage,2018GenerationXPopulation:Percentage,2018BabyBoomerPopulation:Percentage,2018Silent&GreatestGenerationsPopulation:Percentage,Education-DidnotFinishHighSchool(%),Education-HighSchoolDegreeorGED(%),Education-CollegeDegree(%),2018Industry-BlueCollar,CongressionalDistrictCode
11,403,4,3,AZ,Democrat,AZ-03,AZ-03,0,31.7,268502,48068,61691,57206,405214,15.867324,43.22263618,32.73509764,8.18297148,23.74791238,46.89250385,19.76409943,11.33575283,18.65959018,34.00918551,34.714639,13.3763168,37.87721608,35.47196172,11.86568602,14.74836202,33.6107721,38.37904676,11.98773124,16.30074512,27.10849178,40.19061536,14.98988309,16.87371531,31.24486125,37.60309609,12.85762461,15.81754239,29.27367035,40.87278392,12.63200154,30.55642986,50.95371917,17.08311922,45.18595838,46.09455293,7.332830164,9.970263553,12.1327395,21.58074109,5.004065455,25.29347201,7.575009082,11.90649646,6.537212847,92.24145202,2.888225693,0.430615248,8.022079423,6.275510628,2.544620219,12.30163019,4.897209314,1.195691631,1.327868898,3.452680815,1.763749068,4.382909507,0.053757631,6.428747586,9.218879458,12.70342691,2.429623226,8.089415012,5.074276974,6.519082573,7.758547975,6.059925903,3.186663674,1.59637995,1.321772672,0.747341907,1.73160533,0.697463693,5.397931163,1.220076535,4.227178639,2.420478886,3.748624885,6.397989354,5.307041973,4.377367483,10.03521956,15.55535235,2.156955655,6.458951615,4.194480699,5.251621735,7.90957634,3.154176958,27.33271926,28.56230969,18.56929133,17.21379666,5.16770609,22.10300305,26.58480654,26.01871839,17.61643099,AZ-03
12,404,4,4,AZ,Republican,AZ-04,AZ-04,1,46.5,304603,48647,63546,119508,846420,16.91372802,41.46996254,33.6284501,8.276837938,24.19133646,48.67310528,17.99598434,12.37002828,20.66059634,34.36002307,31.74144735,14.21357925,38.69437889,35.43371826,10.79849518,14.76181477,35.1297173,38.49537295,10.73646735,14.34005786,27.2710826,44.23827731,13.23341038,15.68754775,34.84946138,36.80366093,11.71615163,15.79803482,29.78595554,40.97293228,12.55126584,24.60000937,55.41410842,19.10327794,37.45026871,51.77126593,10.04123881,4.120655668,8.751354135,24.46358486,5.148022519,29.14631764,8.843701717,12.33053331,7.195830151,93.54095393,1.838623794,0.658391316,7.951816323,5.911455117,1.696927278,12.34715303,4.387102529,1.338740445,1.209052109,3.687883404,2.509709471,4.303388365,0.042200173,5.18307327,7.769291998,13.90135452,4.183992754,9.461759095,5.116856739,6.501228265,6.459046066,8.025237762,3.549617797,1.335652627,1.493817503,0.456310813,1.956647042,0.684466219,5.11719983,1.146266486,5.514155928,2.306942786,4.115374587,6.877255822,5.0883802,4.434792156,11.01287277,14.31683753,1.077305227,6.253516681,4.493803779,4.340099085,6.403447377,2.17568515,19.6940459,19.31782395,17.17427902,28.66129528,12.97687071,12.8720098,29.61160738,28.37006518,16.36028655,AZ-04
13,405,4,5,AZ,Republican,AZ-05,AZ-05,1,37.4,308805,74107,93377,188731,980020,17.52771541,44.02669441,30.81248973,7.92852281,24.7862178,49.50296126,17.77822981,13.81349899,20.30794026,34.1597753,31.76118983,13.21107521,39.35532832,36.20019246,11.22761448,15.01396528,35.68304686,38.97321952,10.33618376,14.54110173,28.34881119,43.52816918,13.58504737,16.67821964,34.03021507,38.25641347,11.02998819,14.68740465,30.63786507,42.54097655,12.14235978,31.59125938,52.15612947,16.25511473,44.42319879,46.47472558,9.100197939,2.56126532,4.170359455,18.2248047,2.875567466,26.3326813,9.293239707,23.46637859,13.07570347,95.64491942,0.361414744,0.177885736,6.619802976,10.1775177,2.563272116,11.52282458,4.247666016,0.791039466,1.565639837,7.221424803,2.654055181,6.987106351,0.117527266,5.534577307,8.848404549,13.37823415,2.404769791,6.465471765,4.746236797,3.614883516,4.354845901,10.80048581,6.022352263,3.907106842,3.295670629,0.515745955,1.63041478,0.989535412,5.396685191,1.557542969,6.945640573,1.841178708,2.346619558,4.990860354,2.973758787,3.757192104,12.0746384,15.14335137,0.193588753,3.860243151,3.580778526,3.471593488,4.705016378,2.696580423,25.45281652,22.77655479,20.40553783,20.14348478,8.52502566,6.731624774,21.10037216,45.83532176,17.33662115,AZ-05
14,406,4,6,AZ,Republican,AZ-06,AZ-06,1,41.9,332541,68461,102360,147213,1188367,17.23160522,43.07337229,32.77709096,7.438292352,24.80543269,48.70348521,19.04965599,11.90170649,19.82635837,32.5182424,35.77030167,12.59990818,38.18862414,37.38027079,11.8285332,14.26612829,35.45582887,38.76131875,11.50669606,14.42171946,28.27513158,43.1827405,14.12103521,16.24039698,33.78381131,38.88541564,11.08222829,14.48016408,30.08064731,41.71974472,13.717877,30.34764365,53.50800911,16.13995998,42.36435912,48.58236539,9.047478028,2.706675002,4.525056291,15.56560156,2.46566373,22.47499769,8.036437282,27.47911613,16.74645231,95.42049887,0.335553433,0.098151797,6.05180771,5.404392656,2.558232301,11.69795356,3.19090041,0.841059362,1.774468445,9.011108559,3.763613727,10.08086644,0.095250759,5.69836454,7.41722975,13.9145886,3.177120478,7.168707467,4.959083272,2.761546737,4.579501127,12.61564868,7.573402314,3.980224589,1.652383082,0.794642749,1.438915012,1.632801073,4.940951782,2.196569522,7.195783824,1.718865211,1.694689891,5.353140978,3.344655441,4.30804192,14.19695633,13.17240629,0.166084444,3.531772414,2.420674733,2.470234138,3.600672074,2.072741445,20.05696906,23.08976324,20.3791588,25.14721602,9.254151435,7.231731293,18.03126529,52.26200572,11.8899056,AZ-06
15,407,4,7,AZ,Democrat,AZ-07,AZ-07,0,28.9,237782,39501,54007,18335,195579,15.02514474,43.46718989,34.45694452,8.457479628,23.95002721,44.88286717,21.26464502,11.28683209,17.5671027,31.83362789,38.00323615,13.26182749,37.52855289,35.22739476,12.55508091,15.43066403,32.82340072,38.97225979,11.33470084,17.9136506,25.77122378,39.20996544,15.67819824,16.30831842,31.04352052,37.04385906,14.16332526,17.16176543,29.20303084,39.44876315,12.75784056,31.49636252,50.57342393,16.50052146,48.04966701,44.22708352,6.284092833,16.8502278,14.15500407,22.6735365,4.86262177,20.08829486,6.301885376,9.91053465,5.157894969,92.41367755,0.601518588,0.067754341,10.86264318,7.924076966,2.502457288,10.79298027,5.348775809,0.713488203,1.397711621,5.032270788,2.105792201,4.002277564,0.03817146,10.36545992,6.565491092,10.7627612,2.024995944,9.511055409,5.903534359,3.477419991,7.586322455,5.040223176,3.508275254,1.599702263,0.977507467,0.448832749,1.428566884,0.753886332,3.687044925,1.256795315,2.943337649,2.099430291,1.77020145,7.521686161,9.645291709,3.656507757,9.277255218,14.43644611,0.557303314,9.469066803,4.069713809,7.050586727,8.802338638,3.844551591,30.35329298,29.74301274,18.54401154,13.95602307,3.55898222,31.00523188,27.53615827,21.37031499,19.45599308,AZ-07
16,408,4,8,AZ,Republican,AZ-08,AZ-08,1,40.5,304212,64700,83147,184101,1122926,17.27138989,43.36997394,30.74101317,7.997945505,24.63190301,49.13413188,17.61586653,14.79252139,19.42353665,33.41138089,31.75446884,13.35627731,39.07582608,35.67830035,11.28212526,15.21800473,34.46145603,39.15033322,10.54069992,14.83532336,27.48061229,43.34413423,13.69774196,16.72732922,32.77157061,38.65620819,11.19255816,14.78285131,30.41191353,42.21368649,11.96901771,30.51368712,52.29910021,16.54978028,42.93640578,46.37546527,10.15738445,2.628622148,4.95908958,21.41870925,3.411256265,28.60312842,9.215323004,19.27298151,10.49088981,95.0259719,0.301117722,0.108435745,6.481399099,6.180003336,2.53767447,13.19301563,4.929377746,1.313462715,1.597898015,8.03898126,2.639159206,5.739865428,0.065061447,5.260523828,8.748540288,14.11944614,2.17038314,6.195851638,5.154312406,5.226046822,4.974028101,10.44986932,5.780181282,2.799866541,1.580381471,0.519935495,1.952121448,0.633932047,5.705110382,1.312072513,6.479174776,2.086971028,3.239448368,5.042262136,2.780125674,4.030195184,12.64249569,15.68759384,0.192681977,3.888116555,3.997664461,3.546682978,5.652838792,2.351431236,22.25276686,22.24403005,18.84381299,22.38197314,11.92598572,7.587711729,24.82996552,38.97919433,13.0709559,AZ-08
17,409,4,9,AZ,Democrat,AZ-09,AZ-09,0,34.2,324776,54161,76950,41526,537706,16.69150167,44.05776955,32.85456528,7.649180604,24.1253398,48.44634449,19.77294619,11.1481388,19.73660616,33.6611871,35.5027858,13.36012022,38.39015233,35.86729698,12.38433475,14.24973697,35.02814369,38.85622517,11.86065739,15.68715197,27.91930291,41.89307778,14.49507188,16.56883421,33.19384473,38.19067886,12.03267747,15.20156024,29.73328953,41.62774792,13.43216553,31.98716514,51.83675866,16.16496789,46.36020433,45.7205245,7.9075281,4.638134162,5.861200528,16.33064862,2.842844062,23.65457941,8.432400123,23.80762927,14.43256383,94.7952063,0.300592986,0.077081132,5.769136152,7.312633106,2.332348538,11.09406007,3.956909539,0.824697826,1.864707385,6.947376313,2.664804849,8.515942206,0.039829156,6.735110338,10.15034335,11.25501672,2.856219088,9.486836464,4.672662907,3.143223303,5.204793696,9.205689478,6.080506439,3.60430436,2.788040944,0.911150524,1.591994808,1.554742833,6.248257474,2.176311961,4.693280353,1.557554302,1.915313842,7.357382334,4.586678787,3.956206671,11.721955,14.93921368,0.187197035,3.923640479,2.893939642,3.653270794,4.453133969,2.450774557,21.8407336,31.23976958,19.09250687,19.13412,6.242095391,10.49933469,19.17349268,46.67259322,13.45944338,AZ-09
18,501,5,1,AR,Republican,AR-01,AR-01,1,40.5,293937,39451,55068,56204,413206,18.44728171,43.74691104,30.0646966,9.070050796,26.07015376,48.20033635,16.38419824,13.56311779,21.51462109,35.20146897,29.46887013,16.66666667,38.72940692,34.70586216,9.627265239,16.37441653,35.31009747,36.91052306,11.131933,17.14974602,28.80182592,40.82492449,12.95098847,17.66560269,32.67178062,38.56929572,10.81977622,18.25044618,30.82664058,39.84658155,10.80879325,24.8342257,55.02436848,19.87884404,38.45723504,51.0976112,10.1657743,5.289609489,10.50219518,29.44927983,8.458368636,22.49922976,7.00242625,10.75752908,6.041361781,95.0065917,4.82539264,0.278844411,6.232798827,14.36707922,2.241632196,12.16335141,4.684981625,1.346759175,1.196789664,3.181001664,1.178991084,2.942039256,0.016480166,3.235386213,9.564429209,15.55628801,1.123947329,6.328713393,4.810230887,4.724863627,4.9934083,8.624400534,2.567280278,0.857957448,0.99408362,0.357949208,1.912358477,0.493416174,6.640518136,0.796321627,6.764778589,3.152326175,2.132863099,5.373193362,4.276932711,3.089701544,9.712421101,12.38056,2.474332141,5.457242209,4.22122975,9.011025231,8.709108588,2.371820034,22.01395708,22.67724679,19.2994396,24.16861036,9.46892613,15.79180467,37.90764846,23.80131711,25.7041151,AR-01
19,502,5,2,AR,Republican,AR-02,AR-02,1,37.6,310693,50706,70585,74447,598262,17.43604421,44.56654497,30.8571923,8.169068926,25.48580443,49.13821506,17.16231642,12.83142695,20.47051228,34.61450142,32.09886815,14.68195992,39.328277,35.11736183,10.83779008,15.46121053,35.38826082,37.66760627,11.40538004,16.32482586,28.59032684,41.51560332,13.49103604,17.28145873,33.3332224,38.08676755,11.20952739,16.42183699,30.26896875,41.16416679,12.07796832,28.95923536,52.98521371,17.98316699,41.7951551,48.81123931,9.434040755,3.04838159,7.00481203,24.86520405,5.320315614,22.97796537,6.989744636,18.28323266,11.51034405,95.92838055,0.769775309,0.491748355,6.542414647,7.314351487,2.343099852,12.61280491,3.752418213,1.338258022,2.578706756,4.793465691,1.710041393,5.47272688,0.019453781,4.207690728,9.620975499,17.2492894,1.241529499,7.662628206,4.959633404,5.318987971,4.071619447,8.425378538,4.470857155,2.476844597,1.260442898,0.66413047,2.17909367,1.209106531,6.411912199,1.68437321,7.61534471,2.653549775,1.856214943,6.126860268,3.88075913,3.296335124,11.35155144,14.08453749,0.434197586,5.482994153,3.673252132,4.784279183,5.977984804,2.454605939,22.57643191,25.52712663,19.82236404,21.9200186,7.699452881,10.05319362,30.18551966,36.78332135,15.1182898,AR-02
20,503,5,3,AR,Republican,AR-03,AR-03,1,35.9,311107,48901,68726,70502,514762,17.41758091,45.65679963,29.78362523,8.24021739,25.88137321,49.12140536,16.75297711,13.06189707,20.92793253,34.54731718,31.48798124,14.99143876,39.47353585,35.11624124,10.41330754,15.70790937,35.77166365,37.69733949,10.8174498,16.32580083,29.13158543,41.55883902,12.97910348,17.41967491,33.91380124,37.77658939,10.88268599,16.39699688,30.68597873,41.42659478,11.49171822,28.93652116,53.35740898,17.70333156,41.77258823,49.13074783,9.091509469,5.91352161,7.941286885,24.72502741,5.879529414,22.07083451,6.24279767,16.86535915,10.36164335,96.64613434,1.501459282,0.219478095,6.377101379,15.26791688,2.346306754,16.76052414,4.206793667,1.077603601,1.177579388,2.869357161,1.58997951,5.067522709,0.141372011,3.775908439,9.502906848,11.87082295,1.400181727,7.711934349,4.812376169,2.322874929,3.353865664,9.647142749,4.03548099,2.616033096,1.234336476,0.48868373,1.560299198,0.826102012,6.438544832,1.528536058,4.843878956,2.238260005,1.53660702,6.164913185,4.052403975,3.003959978,11.70784159,12.88203638,0.723522689,5.470550101,3.371318925,8.905655662,6.723892391,2.70255036,24.32675188,25.76104578,19.38447286,20.38204541,7.443133709,13.8548085,30.60455682,33.46980017,23.36595564,AR-03
21,504,5,4,AR,Republican,AR-04,AR-04,1,41,290051,40111,55673,67189,429836,18.60354865,44.5869209,29.22543312,9.460382752,26.19217764,48.44999477,15.88524419,14.10726113,21.27845365,35.47408234,29.16303552,17.612856,38.78150382,34.20765504,9.386307387,16.63506118,35.52532506,37.00404364,10.83068986,17.81451529,28.91762819,40.5066755,12.75107191,18.1400983,32.6578241,38.8341409,10.35713041,19.07641092,30.72611287,39.87816781,10.31407955,24.36225468,55.45891867,20.17586363,37.64475198,51.9881828,10.35190156,5.094307055,10.19763683,31.21959735,6.999866621,22.60230982,6.97005241,11.02949253,5.886737384,94.63214588,3.845833069,0.573138551,6.568741597,16.61267777,1.939596935,11.54183611,4.017974799,1.457866977,0.954452499,2.878703466,1.137936901,2.916067562,0.02668864,3.607970562,10.09130851,14.76982716,1.375132192,6.146727472,4.587110054,4.95040917,5.367854121,7.867143949,2.398641548,1.003826484,0.898739963,0.463047909,2.135424833,0.589151735,6.553062021,0.728599881,5.884177973,2.892715002,2.190803762,5.180932301,4.857666145,3.315396343,9.234603157,12.34850027,2.050354792,6.300520762,4.570429654,10.23142387,8.30483765,2.335035352,22.064222,22.1655792,19.11654169,24.83005957,9.488562187,15.29194389,38.21946397,23.88628232,27.60039099,AR-04
22,601,6,1,CA,Republican,CA-01,CA-01,1,43.4,281862,49301,69655,92735,794847,16.6146552,43.8762819,31.24647854,7.72374671,24.88386819,48.87496489,17.38723919,11.71261062,20.68253932,33.74547116,32.77228396,13.7420173,38.94824612,35.25051852,10.92764155,14.51111255,35.34733137,37.91330802,11.10225356,15.13088923,27.93094365,41.90077642,13.89901111,16.18466659,34.01096515,37.58937745,11.07050592,15.52267601,30.62129429,39.95004108,12.77772642,26.32071045,54.49045914,18.06649909,38.18839606,51.03258319,9.64726979,3.548858524,7.19230304,20.83707612,3.835590905,29.89571746,10.31423569,15.91364715,8.462571113,95.33264544,4.207561842,0.074609613,6.98563152,5.741087129,1.739139573,12.03211366,3.13220263,1.272917061,1.431593843,2.733233854,2.147215625,6.184891728,0.004203358,4.203358483,8.748940403,16.98822359,2.653720323,7.986030839,5.361734025,6.371590901,4.667354565,9.543375157,3.774265638,1.807093868,1.214070042,1.128952033,2.183644732,0.736288294,5.740736849,1.706913824,6.328856757,3.343421394,2.650567804,6.400664131,4.290578172,5.177837092,10.82329781,13.38839733,1.975928767,4.98833568,3.192100488,4.255900464,5.34877367,2.029468767,19.77815204,22.69851076,17.68436316,27.36143671,10.44806856,10.74116156,24.67266703,34.69045395,17.0088901,CA-01
23,602,6,2,CA,Democrat,CA-02,CA-02,0,44.2,286625,67302,106818,141240,1105629,16.13219459,43.39607282,33.03548387,7.295955217,24.33538116,49.18032219,18.44894269,10.75878004,18.64466079,33.09783654,36.79638909,11.8440629,38.56581931,37.02744037,11.81877543,13.23123661,35.33300656,38.52338485,12.17557126,13.6864111,27.53407314,42.95163684,15.08484293,15.41028923,33.2803913,39.6168082,10.93457992,14.17362794,29.27786948,41.70874029,14.09637991,28.05835517,54.04642849,17.15287316,38.33199679,51.09974522,9.822104368,4.223740995,5.107851463,16.00873519,2.463993345,23.10992742,7.690085676,24.68865485,16.70701107,96.0329422,3.045286214,0.059033917,6.715756009,5.623196586,1.999665954,10.33295129,2.441412437,0.942526882,2.253079843,4.340864717,2.577046461,10.72199921,0.018718071,4.377148979,8.95933283,13.77995611,3.241969947,7.902769699,5.823047993,4.84423685,3.967057795,12.81813522,5.366327054,2.359340894,1.528546499,1.495141941,1.624728588,1.808453657,6.132904066,3.248305295,5.852132996,1.747979888,2.108806709,6.615830305,4.347488035,4.885416607,11.23458639,11.16892915,1.711983597,4.700539656,2.383530401,3.142044244,3.71884881,1.940743919,19.96890351,21.00071611,19.86984616,27.65190884,9.567881454,9.331592458,18.47272853,49.08575159,15.44327273,CA-02
24,603,6,3,CA,Democrat,CA-03,CA-03,0,35.3,258733,62483,86934,100229,756415,16.519253,43.77486966,31.67001388,7.733932535,24.60285257,48.08032624,18.46194238,11.46195261,19.37864627,33.65583625,34.42694499,13.04968989,38.72984428,35.57704438,11.53781894,14.4292636,34.8040603,38.11302548,11.56560818,14.67612751,28.54670808,41.38022156,14.19348129,16.69400128,32.75277125,38.35699112,10.9743623,14.79700217,29.99413528,41.50774518,12.52510408,29.22285605,53.09602801,16.49640786,42.31414455,48.47585405,8.293638481,7.966523629,7.882671836,19.79787093,3.38865809,25.66287155,9.194942349,16.07963708,10.02682453,95.66946656,5.676272316,0.152307578,6.569375509,6.854137344,2.186532336,11.27313134,3.989036225,1.194458849,1.332543151,2.928216905,1.987702793,5.538484332,0.006519001,3.933921031,10.98925846,13.68219868,2.755463368,7.055337432,4.208608045,7.686495296,4.330533436,8.787613897,3.969775539,2.072449811,1.572264612,1.885472998,1.520408919,0.842432773,6.40877102,1.284835914,5.676272316,2.421512705,2.908363582,5.771094155,3.696866435,4.67738351,9.584709979,13.53848433,3.940143714,4.973405437,3.423068375,4.688050967,6.356619009,2.564534025,23.70721614,27.27624086,18.71789074,20.81219008,6.921928159,15.84919547,23.18652902,35.30140396,19.25209275,CA-03
25,604,6,4,CA,Republican,CA-04,CA-04,1,44.3,290436,75567,102493,214781,1247354,17.30938507,44.03362976,30.84462637,7.303963077,25.13094788,49.8614379,17.22219805,12.48347463,20.56074141,33.18143937,33.30259754,12.46138502,39.24922101,36.85049016,10.95343443,14.33230806,36.034346,38.29953511,10.8533618,13.8439938,28.24106459,43.41076969,14.01719643,15.973131,34.3039932,38.7100337,10.52201765,14.50618007,30.67008498,41.24866542,13.09562458,28.80351292,54.0954472,16.62460716,39.49438221,50.21738185,9.80561143,2.354258435,4.748913533,18.6365112,2.770952771,27.19728328,10.61288561,22.14622485,11.53297032,96.06590123,1.114139744,0.08013465,7.545466732,5.884385659,2.066520696,11.32460491,3.089801451,1.585712796,1.852629697,4.665981501,2.622696874,8.367964014,0.028002443,4.058864709,7.71675827,13.10901589,4.431535517,8.245229903,4.894767416,7.315787122,3.934098766,11.19829602,5.600786452,2.931915337,2.046859407,0.872544201,1.439742616,1.138567407,5.77207799,1.812413423,6.549592624,1.849948613,3.084439281,6.358639796,3.626316338,4.398170904,12.00232361,13.38397605,0.361052773,4.828038191,3.192576374,3.366846895,4.184875702,1.967847419,20.85174176,19.87379733,20.05663042,27.33341394,9.916569116,7.103171968,21.40746398,44.29208078,14.62412679,CA-04
26,605,6,5,CA,Democrat,CA-05,CA-05,0,39.9,267482,70783,96840,133328,925764,15.91374222,44.03156685,33.43320723,7.298361872,23.47689412,49.24124139,19.80986412,10.78170245,18.3417351,33.74339974,37.07788258,12.23960725,37.84296634,37.38894155,12.3562327,13.75608471,34.12897423,39.75212326,12.20130974,13.83666545,27.33315889,43.54808244,15.10741499,15.72450746,32.72080421,39.95054249,11.42548188,13.98725611,29.56533191,41.82209506,14.45289146,29.10940091,53.79933837,16.91744894,41.36235164,49.2538917,9.207518789,6.895251934,6.086297579,17.74152912,2.729195596,24.92798119,9.750028808,21.27499175,10.59472402,95.77817541,2.776958792,0.096992409,6.696333852,9.001005745,2.428116777,10.71793671,3.801716655,1.010704986,1.576402188,3.849661767,2.428943417,6.768251519,0.08789937,5.239794442,7.233098659,14.88309935,2.877808853,8.446881501,5.605720348,4.472121571,4.221824593,10.37791218,4.713775953,2.232203133,1.753027568,0.945400438,1.742005704,1.085102572,4.727277737,1.872890346,5.906892799,2.403868674,1.791604095,6.324345921,4.746014907,4.943030737,10.3437444,13.81012083,1.877299092,4.815728201,3.030186132,4.971136492,5.585605445,2.210951119,21.18104075,24.20845287,19.60728061,24.2132572,8.579017447,12.98154951,20.47072472,41.61974458,18.5712908,CA-05
27,606,6,6,CA,Democrat,CA-06,CA-06,0,33.8,273671,52878,73309,40934,427258,15.4740103,43.96935826,33.95693877,8.103186966,23.82874444,47.87763651,20.18902875,11.0284315,18.09578439,34.42196775,36.57397662,13.22639947,37.44509465,36.56029414,12.76715924,14.3225768,33.75941986,39.23486858,12.68295935,15.95517759,27.60633745,41.41897866,15.01880464,16.63649504,31.79686075,39.38379713,12.16934001,15.21983188,29.30928023,42.20905429,13.25920235,30.51754866,52.32619739,17.14958812,45.09675971,46.96792686,7.92812136,8.500205412,7.658421701,20.25711113,3.18165363,23.76335688,8.75137789,18.23349482,9.654378536,93.79121405,0.785933649,0.018612638,6.397644,4.614733404,2.437354964,10.66143912,4.36496381,0.906315388,2.124842768,3.856118304,2.213703104,6.80982387,0.021314473,6.296775511,7.634784018,14.01801823,2.467675552,8.454040293,5.209137004,10.7070701,6.208785949,8.056270207,5.857577295,3.926666206,1.449384132,1.006883674,1.996355525,1.613895835,4.671471929,1.820436076,4.490148811,2.518109797,2.265638368,7.008859015,4.686181918,5.478119643,9.756624748,15.85406491,0.511547341,4.646555011,2.765177556,3.64147256,5.978859646,2.921567198,24.18317111,29.10634181,19.13330992,18.49906241,6.156547552,16.15862711,23.43876476,36.63925124,11.81692369,CA-06
28,607,6,7,CA,Democrat,CA-07,CA-07,0,37.9,272240,74401,97406,150234,910920,17.16946871,44.39991355,31.50558111,7.604912807,24.89180694,49.26915438,18.23463642,11.85282,19.8610636,33.79878048,34.50826828,12.74746557,38.90372307,36.69833749,11.64604915,14.57964252,35.67758723,38.7400082,11.0022515,14.34717422,28.65878044,42.54050752,14.45404837,16.5917016,33.42404022,39.40082402,10.57986035,14.45200619,30.42850068,42.11369163,13.00597168,30.68751734,53.27165946,16.03946175,43.20149352,48.16297287,8.629577251,4.615867499,5.038258227,17.63993248,2.684391639,25.46746233,10.22063073,22.61771247,11.71574463,94.52950013,0.60848199,0.011310074,6.314414407,5.687836298,2.159093158,10.24947196,3.439959058,1.268424818,1.848631622,5.718939002,2.632985266,7.62638301,0.032233711,4.852870073,7.90856936,14.64513229,2.336661323,6.686233095,5.246460654,10.72590884,5.470499874,10.18302528,6.901124504,5.126856619,2.463051401,1.055795423,1.769461103,1.25202521,5.289721687,1.701317906,5.964650363,2.19896117,2.647122859,5.364650929,3.118752951,4.707252868,10.62609743,14.74975047,0.362205125,3.738262264,3.045802973,2.969459972,4.764368742,2.371794284,22.93464002,24.86268939,20.47058453,21.70785439,7.652306333,9.654125726,20.32432412,44.55408783,12.62204277,CA-07
